 Mean of the integrated profile, Standard deviation of the integrated profile, Excess kurtosis of the integrated profile, Skewness of the integrated profile, Mean of the DM-SNR curve, Standard deviation of the DM-SNR curve, Excess kurtosis of the DM-SNR curve, Skewness of the DM-SNR curve,target_class
98.359375,51.19062634,1.057577732,0.759414072,134.5827759,94.92465242,-0.481317363,-1.497141153,1
116.8984375,57.67945364,0.137813196,-0.411988032,3.990802676,22.33813758,6.886695547,52.79916652,0
114.8203125,49.04309865,-0.063299928,-0.320589667,2.960702341,21.7556196,8.384093427,75.05925309,0
82.9375,36.952831,0.697731316,2.350332507,3.066053512,19.99577258,7.67036815,64.33345306,0
115.3125,46.49827786,0.188845821,0.341376678,3.616220736,21.9435435,7.119240178,55.52124885,0
124.53125,47.09414399,0.060258648,0.105936777,12.51839465,45.5563398,3.601194972,11.69361995,0
124.5,53.52160779,0.034350013,-0.245292691,2.151337793,17.63432935,9.624465601,101.9332559,0
111.625,51.29022811,0.261694948,-0.110086393,0.444816054,9.212711058,23.84560191,599.2180861,0
105.265625,42.59263514,0.798784333,1.824332712,1.010033445,12.21743777,15.97586937,289.5293334,0
103.4375,41.37042082,0.527957554,1.050620415,3.465719064,20.94884665,7.620260699,65.66211532,0
118.015625,46.77789682,0.133540019,-0.238343012,2.389632107,13.61966754,9.080376301,118.8089183,0
126.8515625,53.12501321,0.056594489,-0.464809459,3.403846154,20.96752431,7.288475426,59.82204584,0
91.5859375,45.86929926,0.540792016,0.914437269,3.393812709,25.49374496,7.937384726,63.53235477,1
75.5,43.88621652,0.802623401,1.195165891,3.872909699,19.44442992,6.930321486,58.86766272,0
116.7578125,51.24996129,0.073771863,-0.335321195,1.622073579,12.2685658,12.11775777,191.0306216,0
139.6875,41.28081236,-0.075924171,0.518803371,2.280100334,17.80283052,9.954385701,109.8029271,0
114.1640625,50.97407082,0.00336734,-0.312988521,1.214882943,12.03297362,13.37219915,218.3875382,0
117.265625,46.04065533,0.034169187,0.060649718,2.988294314,17.28305171,8.459400982,86.02181515,0
129.1484375,45.24362694,-0.23641573,0.292498531,1.206521739,14.14207618,13.70113457,205.1358065,0
130.703125,51.84070544,-0.127221522,-0.275435121,5.358695652,27.22173167,5.584394818,32.30568602,0
120.15625,51.6597095,0.062960779,-0.475414947,3.170568562,17.48968172,7.861937305,75.57406958,0
91.1640625,43.8265005,0.678475981,1.318061235,2.025083612,15.75972513,9.640388152,108.2153475,0
112.0234375,44.52623258,0.207140254,-0.020172004,3.633779264,25.01691059,7.213329723,52.74660947,0
110.15625,47.5405152,0.41475566,0.097175282,3.175585284,21.76902787,7.982690889,68.99457886,0
110.28125,37.39964436,0.035459322,1.657987987,1.676421405,14.30700693,11.15404346,146.7205606,0
120.8125,51.42861406,0.199248871,-0.119346507,1.678093645,14.54266776,11.48477647,151.5010853,0
113.2109375,42.02503947,0.125478933,0.469896821,0.647993311,9.051728211,21.95558338,559.2452452,0
113.421875,36.94053697,0.397016721,1.960271297,4.212374582,21.52885706,6.076728714,42.27642615,0
122.984375,48.40099179,0.344993356,0.189795215,5.752508361,26.64593097,5.501731568,33.29325542,0
110.84375,39.99774164,0.362048337,0.793389489,2.723244147,16.23730257,8.131253073,81.83686595,0
102.890625,37.03297398,0.260004295,1.437538306,1.642140468,15.33038701,11.06147189,135.8595544,0
117.984375,48.97814952,0.11490635,-0.035642349,3.50083612,19.6608153,7.133255327,58.94444935,0
128.015625,50.19710904,-0.142045122,-0.19766982,3.648829431,22.11244652,7.188338266,57.16080655,0
98.46875,47.51988687,0.432779543,-0.097803485,1.177257525,14.00168472,12.70386842,171.7762743,0
92.5859375,34.30937539,0.750350997,2.692644927,2.826086957,22.45288315,8.255768014,69.32525066,0
121.3515625,41.30499929,-0.056845358,0.778311305,6.205685619,29.75352206,5.066360719,25.97466814,0
99.046875,38.19928406,0.458175849,1.42440483,1.182274247,11.20738917,13.74629078,247.5793615,0
100.4765625,49.29026984,0.378136704,0.011499214,2.949832776,16.15608933,8.697538316,98.005218,0
87.875,52.16814761,0.679992661,0.167300839,1.510033445,11.94422936,14.33942524,256.996328,0
116.546875,49.72641705,0.196718658,0.023982614,1.52006689,12.70953209,13.16201849,211.715686,0
118.671875,50.44104067,0.290294523,0.104113283,4.164715719,25.35695915,6.748251005,47.44040939,0
118.890625,52.01971297,0.112573231,-0.324959802,3.321070234,18.39043095,6.896196484,57.3944087,0
95.4375,35.65651019,0.301534629,2.228429554,2.156354515,14.92634541,9.785341561,117.9905312,0
128.8984375,49.37987948,0.128603873,-0.329355017,0.651337793,9.866737806,19.26923451,427.2874512,0
115.8125,38.74410237,0.042842215,0.902368034,1.460702341,13.8672382,12.7849984,192.8037989,0
125.3671875,48.6137312,0.149578486,0.021207184,7.364548495,28.94997786,4.556246366,21.98165655,0
111.375,49.94778524,-0.034133904,-0.380996437,1.704013378,12.14844158,11.8177482,187.7608326,0
121.8046875,45.88607812,-0.019586447,0.260308756,1.99916388,13.02220252,10.45623214,148.4493646,0
99.4609375,42.12813459,0.384026321,0.423775245,5.43812709,30.67324858,5.727732852,31.98989754,0
94.6328125,47.2053147,0.632996106,0.624554517,2.466555184,15.62338051,8.914768563,99.34845635,0
130.765625,53.3402235,-0.017763476,-0.163532815,7.643812709,33.8812142,4.999297681,25.59309033,0
122.5703125,39.1083598,0.182604812,0.604098667,1.201505017,14.65593232,13.19741138,183.8362911,0
110.5703125,46.7800177,0.338450749,0.277741661,3.827759197,21.85235724,6.911539492,52.65103649,0
110.3984375,53.27601182,0.303537624,-0.457071591,2.266722408,15.51210326,9.062941927,99.65215746,0
91,42.13612613,0.406781626,1.041257986,2.112876254,14.09688649,10.23829714,134.0443213,0
128.234375,56.2064393,0.017937217,-0.844584547,2.87458194,22.43670375,9.080948457,86.5371977,0
142.3125,51.49677629,0.062358134,-0.35793795,3.448160535,21.18566961,7.458390687,60.77881941,0
135.125,45.78891787,0.047059779,0.512478857,3.928929766,20.72621656,6.818461633,53.39283364,0
134,48.52270731,0.04345247,0.041690331,6.337792642,31.67977753,5.448783391,30.15505037,0
11.140625,25.69524955,8.069522046,68.10162173,75.83277592,70.8948215,0.781355646,-0.152781378,1
110.6484375,48.93803318,0.229290198,0.099172528,2.128762542,14.5768684,11.36908626,165.5236652,0
74.8828125,40.82749937,0.594303463,1.464902176,1.953177258,12.71133648,10.91792339,162.5032603,0
113.3046875,46.78133285,-0.079026207,0.269834853,2.007525084,14.10302905,11.00267747,152.9114741,0
120.6015625,53.36641322,0.141481073,0.252220876,2.683110368,18.14100519,8.10798232,75.12943089,0
133.859375,47.59935897,0.067098112,-0.377985873,1.898829431,18.13136656,11.42515568,140.0004875,0
114.546875,45.7359711,0.293721461,0.205579064,2.33277592,15.53083983,9.66622426,114.8771635,0
91.90625,45.65674195,0.8506445,1.508652505,1.383779264,15.40476312,12.62031713,169.1906377,0
144.3515625,45.63674333,-0.32275634,0.348921145,5.045986622,29.12073344,5.998888116,36.12652234,0
111.9765625,46.13185329,0.411419097,0.734632732,2.029264214,16.23922271,10.4521621,123.1906171,0
83.125,38.79594051,0.683774236,2.109894127,3.85367893,23.62342868,6.991441849,52.00322662,0
101.703125,43.90247704,0.171922232,0.283719729,5.737458194,28.65490032,5.609646849,33.41528716,0
102.171875,50.84137546,0.276558354,-0.121100492,2.563545151,18.28335525,9.037525086,90.36487821,0
121.1328125,42.72703533,0.030198681,0.172481803,3.010033445,19.37203704,8.183433201,76.62501222,0
114.8828125,48.92526525,0.21752672,0.434060454,5.20735786,30.33691217,6.252097722,39.48619816,0
99.6015625,35.95555847,0.377894085,2.091819403,2.653846154,18.17075024,8.249660544,76.37862035,0
136.0234375,52.26352469,0.016300023,-0.522203659,2.940635452,20.91947424,8.605525468,80.52865435,0
132.96875,38.44820735,0.179088028,1.520396254,3.24916388,22.27094011,8.354503647,75.55921238,0
110.2890625,44.52144012,-0.033370385,0.414296209,0.821070234,11.81411593,16.25026379,285.1100187,0
120.875,47.78630819,0.258215529,0.166548944,3.446488294,21.10836777,7.738518941,67.1532398,0
108.1328125,45.48289017,0.094002379,0.208858483,2.126254181,12.70365653,10.34733797,153.7029817,0
126.765625,51.92745606,0.183117425,-0.453695957,3.299331104,21.29104023,7.241712991,56.67303492,0
121.6171875,52.17071154,0.15549113,-0.31529032,2.565217391,16.90243281,8.363192828,82.62589265,0
121.7421875,41.37863392,-0.057441728,0.499236443,2.244983278,15.25697439,9.455407296,110.5067863,0
127.3515625,42.0027138,0.324775478,0.684810974,0.972408027,11.23859844,16.06336989,299.7461558,0
143,44.55263741,-0.227530927,0.285200441,5.099498328,27.732525,6.363744733,43.28396621,0
152.578125,50.50751945,-0.161218269,-0.352658509,1.496655518,14.43428734,11.14068573,139.8080505,0
148.40625,41.97905681,-0.19366795,0.806399316,2.552675585,18.49960863,8.767316836,84.2339467,0
126.3125,54.13622141,-0.08859248,-0.439776079,2.27006689,14.59141889,9.632345382,118.3083867,0
120.4140625,44.02476706,-0.221322313,0.146674589,2.423913043,14.62056542,9.233192137,111.1421712,0
133.4375,55.67480214,-0.067029997,-0.612488412,1.651337793,13.51617413,11.20794102,157.5869616,0
104.1796875,51.81674946,0.236667078,-0.177771862,4.02090301,22.22216942,6.473326299,47.28009427,0
120.9140625,47.77633883,0.170062579,-0.083360508,3.386287625,20.15959599,7.73340265,69.32209201,0
86.3671875,38.72214142,0.630919137,1.833072024,2.555183946,15.42625563,8.454072092,91.43764499,0
113.4765625,54.52149302,0.230584591,-0.375826489,1.173913043,12.02393885,13.52349996,220.0542493,0
88.046875,42.6863304,0.705114145,1.562380704,2.285117057,14.0098441,9.255541273,115.4454034,0
125.734375,53.22673852,-0.050429856,-0.146605485,6.153010033,30.23623542,5.457947633,31.06072108,0
94.8125,50.88878038,0.498524947,0.213604545,0.488294314,9.561140874,22.47981278,538.0158218,0
105.625,45.23394052,0.262351428,0.288117247,2.086120401,18.81569049,10.76869139,124.6692215,0
114.65625,52.31984529,0.059077616,-0.50533343,2.165551839,14.82899235,10.14176368,127.3810739,0
101.1796875,38.03173707,0.129841507,1.305675482,1.612040134,11.47543496,12.38484664,218.1557894,0
140.7578125,45.34223095,-0.135753667,0.1025301,3.994983278,26.07337809,6.669736591,44.30517266,0
47.6640625,25.22005568,4.65537107,34.56319921,21.15719064,59.45657228,2.803674044,6.495920635,1
109.3671875,44.83404661,0.026733787,0.244851161,3.720735786,22.68905571,6.796430099,48.82494932,0
129.2109375,43.02427591,0.015425099,0.116991167,3.098662207,16.72446283,8.106855958,83.90004816,0
138.1953125,43.1690099,-0.121572154,0.277213029,2.142976589,13.6207762,9.61914892,126.7416735,0
99.4609375,47.22699545,0.333533763,0.600291225,1.724080268,12.69137603,11.60438902,177.9205977,0
85.2265625,42.97750408,0.707751499,1.128155116,1.821906355,13.06016007,10.6821225,150.4774788,0
143.953125,52.57953193,-0.05156645,-0.356605353,156.4423077,80.57378377,-0.98934276,-0.395767322,0
90.9375,37.61518767,0.437059909,1.97729595,6.342809365,31.9815667,5.311738184,28.04288386,0
137.421875,46.58570888,-0.304548509,0.237053243,3.558528428,22.94083023,7.058875652,52.33835342,0
95.53125,31.29120721,0.681888614,4.713253452,1.318561873,14.46901972,12.14954349,160.4960745,0
124.8046875,42.91908422,-0.073459025,0.377548575,3.142976589,18.27856154,7.473648971,66.06315487,0
147.6953125,49.50150859,-0.416040835,-0.064864699,2.607023411,17.04468113,8.250555817,80.59320597,0
113.71875,51.71208416,0.18168785,-0.308866958,4.988294314,26.04334302,5.902053501,37.12494087,0
98.78125,38.664409,0.456107149,1.281347149,3.024247492,19.36025946,8.476797654,81.43262624,1
108.96875,46.6979887,0.311399735,0.561534212,2.460702341,15.30299206,9.034760197,104.3919232,0
121.6640625,58.29025934,-0.020447495,-0.522646951,3.785117057,21.76873304,7.27615987,59.84319176,0
119.3046875,48.94169979,0.082250774,-0.372091963,5.575250836,28.51805488,5.516118214,31.09280854,0
105.1171875,46.11663561,0.264646169,0.113003969,2.474080268,16.48532834,9.734056832,111.7640019,0
114.3046875,44.17499975,0.044711114,0.481958332,1.809364548,13.14412439,10.79110047,151.8801567,0
127.015625,40.17189323,0.016026303,0.860247998,4.096153846,23.05928709,6.781558199,50.20759547,0
79.4453125,41.38666916,0.654340549,1.625974297,3.244983278,17.58170653,7.384537582,67.15469996,0
142.8671875,51.37505643,-0.258383799,-0.118475581,7.281772575,36.39937845,5.092862765,25.06283316,0
121.9296875,49.02951656,0.282497468,-0.097528078,6.540133779,28.34423304,4.995846649,27.56715912,0
132.3359375,52.27336161,-0.095982255,-0.417207108,4.736622074,27.72777419,6.188822604,38.89994399,0
126.859375,45.45150822,0.001818485,0.203492558,3.389632107,20.38226718,7.829813671,70.00080537,0
85.859375,39.98256151,0.699974786,1.931363685,3.668060201,18.31901483,6.37978527,51.03198233,0
126.1171875,49.65248312,-0.110294225,0.038250008,3.512541806,20.30616024,7.331779083,60.89490157,0
116.515625,49.3202203,0.157648749,-0.129476736,2.884615385,18.6473181,8.119596923,75.13682982,0
112.9765625,47.89612211,0.008196016,-0.443327616,2.189799331,13.81391849,9.847265076,128.6261595,0
91.59375,45.98376709,0.300605411,-0.101055003,2.293478261,19.89235221,9.144171542,86.47109308,0
123.75,51.28748629,0.279008508,-0.198705176,4.066889632,27.23980968,6.945298736,48.51064174,0
82.9453125,50.37985532,0.641990239,0.167736473,2.005852843,15.11674079,9.799620958,115.2771577,0
130.6328125,46.77637476,0.063338503,-0.133238981,2.088628763,14.22574229,10.34620191,133.8378525,0
98,39.81362832,0.446004758,1.242162603,1.126254181,14.85571452,14.21557494,208.6010393,1
112.359375,50.98341249,0.331539531,-0.439189387,4.092809365,24.63113663,7.385026844,58.858343,0
110.7734375,45.4892183,0.237408559,0.584851375,4.506688963,26.29700675,6.328350583,41.34240665,0
109.9453125,55.21779443,0.192779464,-0.447172661,8.341973244,37.53842104,4.907121055,23.8114019,0
124.765625,49.19690736,0.046953843,0.05011422,2.100334448,13.11952896,10.49117007,151.262872,0
143.109375,43.2281799,-0.185332439,0.19062993,1.651337793,13.40486134,11.12221735,151.9608807,0
106.4140625,46.78516848,0.370364155,0.252319362,1.661371237,11.71354929,12.28475999,208.7250666,0
113.328125,50.82646785,0.24078415,-0.267016026,1.710702341,12.2194915,12.15945082,195.4399202,0
93.390625,35.5229315,0.596736354,2.643345778,5.326086957,26.74562487,6.102822599,40.56224248,0
143.453125,52.34319729,-0.073592913,-0.296601621,2.439799331,15.07125399,8.431976675,92.63571313,0
76.96875,36.17555664,0.71289786,3.388718563,2.399665552,17.57099693,9.414652256,102.7229747,0
106.3203125,53.54421852,0.124971588,-0.354209267,2.7090301,17.00798412,8.645485534,87.38462217,0
127.0703125,36.16675433,0.155119603,1.848981136,3.015886288,17.12575702,7.908003741,77.07198174,0
114.828125,45.95855969,0.181624677,-0.098036358,3.314381271,19.06233817,8.157144245,78.69905675,0
103.8828125,45.61414616,0.467865185,0.52613833,4.93812709,26.55670751,6.14652725,39.82644867,0
112.6171875,50.01657867,0.196981864,-0.314346243,1.427257525,12.52718353,13.19238767,211.0170712,0
124.890625,60.71285315,0.078958572,-0.683697646,2.096153846,16.15176617,9.515185325,105.7729424,0
64.546875,36.35842822,1.723098235,6.096537099,28.9632107,65.77313791,2.170907045,3.267392909,1
103.375,50.8627135,0.14839837,-0.222537449,2.418896321,16.91111756,8.823462829,90.56994521,0
111.4375,33.62587127,0.414664198,2.443440085,0.983277592,12.02323787,14.78885502,248.6763885,0
104.65625,41.92132466,0.468618282,1.118563213,1.441471572,10.48589206,14.37464624,297.388607,0
88.3828125,32.76576937,0.740851957,4.209989486,3.081103679,17.8155998,7.780316979,73.8560548,0
107.796875,41.56270853,0.510415259,1.672603023,1.910535117,17.34095012,10.50891351,120.4432366,1
123.796875,45.38349772,-0.033964026,-0.067418106,1.298494983,10.1752387,15.41207357,334.5525285,0
128.75,50.84550742,-0.09537627,0.020132088,4.483277592,28.00278691,6.299778338,38.99483589,0
144.2578125,40.24422437,-0.153914426,0.936699235,1.472408027,15.62580003,12.09902763,158.382475,0
142.1875,50.65519933,-0.123019295,-0.052523223,6.015050167,24.85855857,5.316192079,33.50302801,0
103.4765625,46.15581031,0.310986416,0.614195367,1.91638796,14.45647483,10.3608764,129.6197965,0
109.3828125,45.48044241,0.420904763,0.589357792,1.974916388,17.64147893,9.981235918,108.2145564,0
148.75,42.92362403,-0.213927538,0.556194166,1.148829431,12.22043591,13.20957863,208.2535412,0
92.2265625,35.79743681,0.561321992,2.620863648,2.663043478,21.2187446,8.448437639,73.09445194,0
117.96875,52.87543403,0.074069462,-0.237292248,2.68729097,16.09075034,8.570287067,92.65196454,0
136.515625,49.75957577,-0.070325519,-0.171033781,4.2090301,25.99613655,6.637462477,45.40270289,0
108.71875,48.95596515,0.12615986,-0.448122647,5.433110368,23.76451587,5.64175664,37.26890359,0
142.890625,47.77015844,-0.129170844,0.17571287,29.88879599,65.15238255,1.894576016,1.952968334,0
92.921875,44.8954705,0.638107382,1.436253927,2.053511706,12.76408577,10.48362997,153.5699653,0
109.265625,50.08375553,0.218098183,-0.067216567,6.2090301,27.57376459,5.265892607,29.67175948,0
120.9609375,58.79724196,0.232217365,-0.755387391,6.277591973,31.29680227,5.833197128,35.0768173,0
102.109375,50.87411461,0.426817294,-0.154472803,1.818561873,15.86849248,10.81491438,131.0409652,0
123.453125,48.15289117,0.306936263,0.259005915,5.361204013,26.87615534,5.711647473,35.18155849,0
95.0078125,40.21980546,0.3475781,1.153164381,2.77006689,18.21774119,7.85120501,70.80193775,0
128.3046875,50.57552499,0.2098964,-0.141520318,3.801839465,20.38742719,7.461714962,65.8113725,0
89.671875,37.52105854,0.601359824,1.764652112,2.54180602,17.22589707,9.405202323,103.6204913,0
125.25,49.09366049,0.012927723,-0.330402448,1.823578595,14.35391685,11.87667573,165.5076856,0
101.3125,38.18760229,0.321391285,1.175693495,2.433110368,18.58289862,9.044116361,90.5088645,0
120.453125,50.98251222,-0.049046934,-0.334631377,18.69147157,51.21049055,2.541428789,4.930561896,0
105.40625,47.91144786,0.132902885,-0.216919297,3.029264214,18.42561598,7.936142053,75.30249031,0
132.046875,52.21378221,-0.089728695,-0.439797531,2.837792642,17.720907,8.826011873,91.67276321,0
101.8984375,40.9101225,0.493645552,1.437916601,1.81270903,11.71262814,12.48064664,215.0974089,0
88.7109375,39.20960348,0.442559516,1.47792477,4.444816054,25.30894983,6.633057813,47.29675305,0
119.9609375,45.99836993,-0.04475224,0.298828418,3.295986622,21.9239187,7.636629264,62.86318945,0
